lon lat topography LAB
-125.500000 65.500000 -1.689900 179.179993
-124.500000 65.500000 -1.654000 186.279999
-123.500000 65.500000 -1.590500 193.020004
-122.500000 65.500000 -1.454800 199.039993
-121.500000 65.500000 -1.324700 203.470001
-120.500000 65.500000 -1.257100 206.309998
-119.500000 65.500000 -1.215500 208.380005
-118.500000 65.500000 -1.158700 210.110001
-117.500000 65.500000 -1.114800 212.220001
-116.500000 65.500000 -1.084700 214.690002
-115.500000 65.500000 -1.053800 217.190002
-114.500000 65.500000 -0.989740 219.259995
-113.500000 65.500000 -0.937160 221.699997
-112.500000 65.500000 -0.924540 224.330002
-111.500000 65.500000 -0.934350 227.550003
-110.500000 65.500000 -1.013700 231.610001
-109.500000 65.500000 -1.083100 235.929993
-108.500000 65.500000 -1.212400 240.479996
-107.500000 65.500000 -1.282000 244.669998
-106.500000 65.500000 -1.198100 248.160004
-105.500000 65.500000 -1.100600 250.380005
-104.500000 65.500000 -1.087300 251.320007
-103.500000 65.500000 -1.110100 250.910004
-102.500000 65.500000 -1.129100 249.360001
-101.500000 65.500000 -1.140100 247.479996
-100.500000 65.500000 -1.147600 245.419998
-99.500000 65.500000 -1.136400 242.669998
-98.500000 65.500000 -1.083300 239.259995
-97.500000 65.500000 -1.032900 235.199997
-96.500000 65.500000 -1.014800 230.660004
-95.500000 65.500000 -1.003100 226.070007
-94.500000 65.500000 -1.006100 221.330002
-93.500000 65.500000 -1.005700 216.679993
-92.500000 65.500000 -0.994200 211.600006
-91.500000 65.500000 -0.944310 206.889999
-90.500000 65.500000 -0.774240 202.520004
-89.500000 65.500000 -0.678650 199.330002
-88.500000 65.500000 -0.848450 197.800003
-87.500000 65.500000 -1.079200 198.899994
-86.500000 65.500000 -1.189800 202.679993
-85.500000 65.500000 -1.205800 207.339996
-84.500000 65.500000 -1.148000 212.800003
-73.500000 65.500000 -1.465300 261.679993
-72.500000 65.500000 -1.466100 258.079987
-71.500000 65.500000 -1.344000 251.660004
-70.500000 65.500000 -1.195300 242.589996
-69.500000 65.500000 -1.040800 232.949997
-68.500000 65.500000 -1.028100 222.529999
-67.500000 65.500000 -1.043300 211.119995
-66.500000 65.500000 -1.015600 198.729996
-49.500000 65.500000 -1.071900 143.630005
-48.500000 65.500000 -0.872310 155.889999
-47.500000 65.500000 -0.700070 167.889999
-46.500000 65.500000 -0.646670 178.649994
-45.500000 65.500000 -0.609820 185.229996
-44.500000 65.500000 -0.549340 186.979996
-43.500000 65.500000 -0.491210 184.020004
-42.500000 65.500000 -0.451480 176.289993
-41.500000 65.500000 -0.476160 165.830002
-40.500000 65.500000 -0.641000 153.330002
-39.500000 65.500000 -0.791820 139.050003
17.500000 65.500000 -1.331800 187.699997
18.500000 65.500000 -1.493100 193.660004
19.500000 65.500000 -1.671000 199.710007
20.500000 65.500000 -1.802500 204.979996
21.500000 65.500000 -1.921500 209.199997
22.500000 65.500000 -1.995200 210.250000
23.500000 65.500000 -2.001300 208.479996
24.500000 65.500000 -1.974000 205.750000
25.500000 65.500000 -1.983300 202.800003
26.500000 65.500000 -2.013200 201.850006
27.500000 65.500000 -2.143500 203.000000
28.500000 65.500000 -2.189600 206.240005
29.500000 65.500000 -2.066100 211.320007
30.500000 65.500000 -1.846700 217.559998
31.500000 65.500000 -1.672700 224.320007
32.500000 65.500000 -1.563900 230.149994
33.500000 65.500000 -1.555500 234.110001
34.500000 65.500000 -1.577600 235.910004
35.500000 65.500000 -1.551600 234.770004
36.500000 65.500000 -1.500700 231.600006
37.500000 65.500000 -1.412100 226.729996
38.500000 65.500000 -1.348400 221.339996
39.500000 65.500000 -1.311700 216.880005
40.500000 65.500000 -1.350600 213.770004
41.500000 65.500000 -1.491300 213.059998
42.500000 65.500000 -1.613100 214.070007
43.500000 65.500000 -1.524400 216.619995
76.500000 65.500000 -2.928800 142.160004
77.500000 65.500000 -2.983000 144.740005
78.500000 65.500000 -3.068800 147.300003
79.500000 65.500000 -3.180300 150.039993
80.500000 65.500000 -3.130800 153.119995
81.500000 65.500000 -2.725200 156.699997
82.500000 65.500000 -2.279400 160.669998
83.500000 65.500000 -2.062800 164.710007
84.500000 65.500000 -1.977100 168.169998
85.500000 65.500000 -1.847600 171.029999
86.500000 65.500000 -1.865300 174.679993
87.500000 65.500000 -2.197900 179.110001
88.500000 65.500000 -2.555200 183.880005
89.500000 65.500000 -2.636400 188.320007
90.500000 65.500000 -2.567100 192.160004
91.500000 65.500000 -2.451300 195.210007
92.500000 65.500000 -2.313200 197.940002
93.500000 65.500000 -2.176200 200.580002
94.500000 65.500000 -2.058200 202.970001
95.500000 65.500000 -1.958600 205.289993
96.500000 65.500000 -1.895300 206.809998
97.500000 65.500000 -1.877200 207.649994
98.500000 65.500000 -1.901100 208.009995
99.500000 65.500000 -1.950000 208.080002
100.500000 65.500000 -2.033700 207.850006
101.500000 65.500000 -2.147100 207.690002
102.500000 65.500000 -2.249900 207.910004
103.500000 65.500000 -2.290000 208.679993
104.500000 65.500000 -2.311700 210.490005
105.500000 65.500000 -2.330800 213.350006
106.500000 65.500000 -2.320600 216.399994
107.500000 65.500000 -2.218400 219.789993
108.500000 65.500000 -2.121800 223.610001
109.500000 65.500000 -2.122100 227.649994
110.500000 65.500000 -2.152100 232.970001
111.500000 65.500000 -2.147000 239.190002
112.500000 65.500000 -2.172300 246.029999
113.500000 65.500000 -2.264300 253.250000
114.500000 65.500000 -2.303800 259.779999
115.500000 65.500000 -2.134200 265.220001
116.500000 65.500000 -1.908600 268.779999
117.500000 65.500000 -1.801700 270.079987
118.500000 65.500000 -1.777000 269.859985
119.500000 65.500000 -1.816100 268.019989
120.500000 65.500000 -1.891400 264.540009
121.500000 65.500000 -1.955800 259.140015
122.500000 65.500000 -2.023000 250.820007
123.500000 65.500000 -2.101000 239.550003
124.500000 65.500000 -2.115700 227.149994
125.500000 65.500000 -1.950600 214.080002
126.500000 65.500000 -1.619400 199.759995
127.500000 65.500000 -1.210300 184.699997
-128.500000 64.500000 -1.789000 160.160004
-127.500000 64.500000 -1.880500 165.619995
-126.500000 64.500000 -1.801900 172.479996
-125.500000 64.500000 -1.863700 179.690002
-124.500000 64.500000 -1.796500 186.210007
-123.500000 64.500000 -1.841100 192.630005
-122.500000 64.500000 -1.638600 198.059998
-121.500000 64.500000 -1.454300 202.250000
-120.500000 64.500000 -1.368500 205.029999
-119.500000 64.500000 -1.308200 207.270004
-118.500000 64.500000 -1.216300 209.720001
-117.500000 64.500000 -1.174800 212.389999
-116.500000 64.500000 -1.101000 215.869995
-115.500000 64.500000 -1.066400 219.270004
-114.500000 64.500000 -0.976320 222.470001
-113.500000 64.500000 -0.969370 225.270004
-112.500000 64.500000 -1.065700 227.399994
-111.500000 64.500000 -1.175400 229.509995
-110.500000 64.500000 -1.258200 231.470001
-109.500000 64.500000 -1.221100 234.289993
-108.500000 64.500000 -1.317200 237.759995
-107.500000 64.500000 -1.357800 241.020004
-106.500000 64.500000 -1.183900 243.750000
-105.500000 64.500000 -1.044900 245.330002
-104.500000 64.500000 -1.055100 245.649994
-103.500000 64.500000 -1.099900 245.080002
-102.500000 64.500000 -1.117100 243.740005
-101.500000 64.500000 -1.128500 241.910004
-100.500000 64.500000 -1.140000 239.669998
-99.500000 64.500000 -1.135600 236.940002
-98.500000 64.500000 -1.034800 233.699997
-97.500000 64.500000 -0.941380 229.880005
-96.500000 64.500000 -0.968510 225.639999
-95.500000 64.500000 -0.970390 222.649994
-94.500000 64.500000 -0.980020 220.690002
-93.500000 64.500000 -0.970510 219.490005
-92.500000 64.500000 -0.952200 218.470001
-91.500000 64.500000 -0.917910 216.940002
-90.500000 64.500000 -0.792940 215.009995
-89.500000 64.500000 -0.692070 213.070007
-88.500000 64.500000 -0.904530 211.770004
-87.500000 64.500000 -1.143000 212.080002
-86.500000 64.500000 -1.237800 213.919998
-85.500000 64.500000 -1.260600 217.000000
-73.500000 64.500000 -1.789100 246.410004
-72.500000 64.500000 -1.798900 242.800003
-71.500000 64.500000 -1.709900 237.509995
-70.500000 64.500000 -1.446000 230.720001
-69.500000 64.500000 -1.142000 223.669998
-68.500000 64.500000 -1.132800 215.839996
-67.500000 64.500000 -1.151400 206.059998
-66.500000 64.500000 -1.118700 194.300003
-65.500000 64.500000 -1.138700 182.649994
-47.500000 64.500000 -0.327720 147.509995
-46.500000 64.500000 -0.282420 155.960007
-45.500000 64.500000 -0.183950 160.690002
-44.500000 64.500000 -0.202200 161.149994
-43.500000 64.500000 -0.194610 158.190002
-42.500000 64.500000 -0.199670 151.990005
-41.500000 64.500000 -0.163630 142.029999
15.500000 64.500000 -1.283500 192.000000
16.500000 64.500000 -1.492700 195.649994
17.500000 64.500000 -1.652000 198.479996
18.500000 64.500000 -1.797400 201.389999
19.500000 64.500000 -1.953700 203.910004
20.500000 64.500000 -1.988200 205.410004
21.500000 64.500000 -2.100400 205.169998
22.500000 64.500000 -2.136700 203.229996
23.500000 64.500000 -2.193900 199.850006
24.500000 64.500000 -2.233500 197.309998
25.500000 64.500000 -2.269400 196.550003
26.500000 64.500000 -2.268600 197.940002
27.500000 64.500000 -2.447100 201.839996
28.500000 64.500000 -2.447600 207.169998
29.500000 64.500000 -2.189200 213.669998
30.500000 64.500000 -1.739700 221.330002
31.500000 64.500000 -1.535400 229.339996
32.500000 64.500000 -1.360000 236.500000
33.500000 64.500000 -1.392700 241.850006
34.500000 64.500000 -1.455400 244.899994
35.500000 64.500000 -1.502600 245.250000
36.500000 64.500000 -1.553000 241.490005
37.500000 64.500000 -1.533800 234.130005
38.500000 64.500000 -1.537600 225.770004
39.500000 64.500000 -1.474200 217.600006
40.500000 64.500000 -1.430800 211.039993
41.500000 64.500000 -1.502600 207.110001
42.500000 64.500000 -1.587500 206.139999
43.500000 64.500000 -1.637400 208.229996
44.500000 64.500000 -1.678200 210.949997
45.500000 64.500000 -1.566200 213.919998
46.500000 64.500000 -1.473600 217.559998
76.500000 64.500000 -2.659300 154.669998
77.500000 64.500000 -2.815100 156.199997
78.500000 64.500000 -2.979300 156.750000
79.500000 64.500000 -3.020400 156.699997
80.500000 64.500000 -2.881700 156.940002
81.500000 64.500000 -2.511000 157.759995
82.500000 64.500000 -2.127900 159.550003
83.500000 64.500000 -1.943400 161.970001
84.500000 64.500000 -1.909700 164.690002
85.500000 64.500000 -1.768000 167.800003
86.500000 64.500000 -1.776700 172.289993
87.500000 64.500000 -2.053900 178.210007
88.500000 64.500000 -2.385900 184.949997
89.500000 64.500000 -2.487200 191.929993
90.500000 64.500000 -2.433000 198.649994
91.500000 64.500000 -2.281000 204.929993
92.500000 64.500000 -2.044100 210.960007
93.500000 64.500000 -1.971200 216.779999
94.500000 64.500000 -1.864400 221.619995
95.500000 64.500000 -1.725600 225.470001
96.500000 64.500000 -1.538800 228.369995
97.500000 64.500000 -1.539000 230.279999
98.500000 64.500000 -1.500800 230.880005
99.500000 64.500000 -1.577500 230.339996
100.500000 64.500000 -1.615000 229.229996
101.500000 64.500000 -1.816700 227.869995
102.500000 64.500000 -1.927500 226.940002
103.500000 64.500000 -1.977700 226.509995
104.500000 64.500000 -1.935200 226.410004
105.500000 64.500000 -2.054000 226.419998
106.500000 64.500000 -2.106200 227.240005
107.500000 64.500000 -2.026300 228.809998
108.500000 64.500000 -1.919500 232.270004
109.500000 64.500000 -1.954200 237.500000
110.500000 64.500000 -1.977200 243.389999
111.500000 64.500000 -1.885400 249.690002
112.500000 64.500000 -1.811500 256.630005
113.500000 64.500000 -2.006300 263.959991
114.500000 64.500000 -2.155700 271.329987
115.500000 64.500000 -2.070600 278.190002
116.500000 64.500000 -1.885600 283.709991
117.500000 64.500000 -1.836900 287.709991
118.500000 64.500000 -1.897500 288.989990
119.500000 64.500000 -1.908600 288.140015
120.500000 64.500000 -2.022300 285.510010
121.500000 64.500000 -1.964600 281.179993
122.500000 64.500000 -1.916600 273.839996
123.500000 64.500000 -1.915400 263.279999
124.500000 64.500000 -1.917200 250.600006
125.500000 64.500000 -1.914700 236.059998
126.500000 64.500000 -1.830500 220.910004
127.500000 64.500000 -1.398900 205.720001
128.500000 64.500000 -0.996630 190.550003
129.500000 64.500000 -0.824230 176.389999
-126.500000 63.500000 -1.350500 161.649994
-125.500000 63.500000 -1.237300 170.940002
-124.500000 63.500000 -1.341900 179.300003
-123.500000 63.500000 -1.505000 187.149994
-122.500000 63.500000 -1.557000 193.539993
-121.500000 63.500000 -1.527800 198.429993
-120.500000 63.500000 -1.419000 201.630005
-119.500000 63.500000 -1.283100 203.679993
-118.500000 63.500000 -1.152900 205.500000
-117.500000 63.500000 -1.050300 207.570007
-116.500000 63.500000 -1.014900 210.869995
-115.500000 63.500000 -0.981330 214.880005
-114.500000 63.500000 -0.924190 219.479996
-113.500000 63.500000 -0.959330 223.639999
-112.500000 63.500000 -1.297300 226.850006
-111.500000 63.500000 -1.662700 229.460007
-110.500000 63.500000 -1.747300 231.220001
-109.500000 63.500000 -1.691600 233.419998
-108.500000 63.500000 -1.450700 235.880005
-107.500000 63.500000 -1.207700 238.240005
-106.500000 63.500000 -1.077300 240.220001
-105.500000 63.500000 -1.027500 241.339996
-104.500000 63.500000 -1.038400 241.509995
-103.500000 63.500000 -1.073200 241.130005
-102.500000 63.500000 -1.091100 240.229996
-101.500000 63.500000 -1.104500 238.660004
-100.500000 63.500000 -1.098400 236.500000
-99.500000 63.500000 -1.087700 234.009995
-98.500000 63.500000 -1.033000 231.339996
-97.500000 63.500000 -1.012200 228.660004
-96.500000 63.500000 -1.092100 226.339996
-95.500000 63.500000 -1.137400 226.100006
-94.500000 63.500000 -1.035700 227.880005
-93.500000 63.500000 -0.920310 230.639999
-92.500000 63.500000 -0.929550 233.610001
-91.500000 63.500000 -0.973660 235.399994
-90.500000 63.500000 -0.986540 235.889999
-89.500000 63.500000 -1.012100 235.440002
-88.500000 63.500000 -1.101300 234.639999
-87.500000 63.500000 -1.191800 234.410004
-69.500000 63.500000 -1.576300 212.399994
-68.500000 63.500000 -1.380100 208.240005
-67.500000 63.500000 -1.242100 200.880005
-66.500000 63.500000 -1.172000 190.139999
-65.500000 63.500000 -1.193700 178.399994
13.500000 63.500000 -1.501000 193.690002
14.500000 63.500000 -1.315000 201.300003
15.500000 63.500000 -1.479000 206.649994
16.500000 63.500000 -1.783400 209.860001
17.500000 63.500000 -2.053300 211.479996
18.500000 63.500000 -2.305300 212.539993
19.500000 63.500000 -2.505000 212.690002
20.500000 63.500000 -2.606200 211.419998
21.500000 63.500000 -2.491500 208.339996
22.500000 63.500000 -2.385300 204.630005
23.500000 63.500000 -2.469100 200.869995
24.500000 63.500000 -2.628500 199.020004
25.500000 63.500000 -2.738200 199.839996
26.500000 63.500000 -2.870800 202.820007
27.500000 63.500000 -2.973500 208.190002
28.500000 63.500000 -2.976500 214.929993
29.500000 63.500000 -2.631600 222.779999
30.500000 63.500000 -2.169300 231.679993
31.500000 63.500000 -1.754900 240.839996
32.500000 63.500000 -1.456500 249.279999
33.500000 63.500000 -1.392800 256.059998
34.500000 63.500000 -1.403800 260.200012
35.500000 63.500000 -1.401200 261.230011
36.500000 63.500000 -1.411500 257.540009
37.500000 63.500000 -1.504500 249.479996
38.500000 63.500000 -1.600400 239.300003
39.500000 63.500000 -1.595500 228.080002
40.500000 63.500000 -1.556000 217.940002
41.500000 63.500000 -1.503000 210.119995
42.500000 63.500000 -1.493600 205.759995
43.500000 63.500000 -1.612300 205.110001
44.500000 63.500000 -1.718900 205.850006
45.500000 63.500000 -1.681100 207.429993
46.500000 63.500000 -1.604800 209.770004
47.500000 63.500000 -1.540300 212.690002
48.500000 63.500000 -1.470700 215.919998
49.500000 63.500000 -1.358800 219.250000
76.500000 63.500000 -2.441300 163.970001
77.500000 63.500000 -2.643100 163.720001
78.500000 63.500000 -2.831900 161.919998
79.500000 63.500000 -2.849000 159.240005
80.500000 63.500000 -2.658300 156.979996
81.500000 63.500000 -2.255200 155.690002
82.500000 63.500000 -1.841800 155.960007
83.500000 63.500000 -1.655700 157.550003
84.500000 63.500000 -1.594300 160.059998
85.500000 63.500000 -1.560700 163.630005
86.500000 63.500000 -1.614000 169.279999
87.500000 63.500000 -1.834500 177.020004
88.500000 63.500000 -2.108300 185.839996
89.500000 63.500000 -2.321200 195.149994
90.500000 63.500000 -2.402900 204.589996
91.500000 63.500000 -2.276800 213.839996
92.500000 63.500000 -2.091300 222.509995
93.500000 63.500000 -1.969600 230.429993
94.500000 63.500000 -1.871400 237.059998
95.500000 63.500000 -1.776000 242.320007
96.500000 63.500000 -1.661700 246.350006
97.500000 63.500000 -1.591100 249.020004
98.500000 63.500000 -1.541300 249.940002
99.500000 63.500000 -1.580500 249.360001
100.500000 63.500000 -1.657200 248.000000
101.500000 63.500000 -1.787700 246.270004
102.500000 63.500000 -1.889100 244.940002
103.500000 63.500000 -1.918300 243.990005
104.500000 63.500000 -1.901100 243.009995
105.500000 63.500000 -1.909200 241.880005
106.500000 63.500000 -1.899800 241.800003
107.500000 63.500000 -1.869000 242.880005
108.500000 63.500000 -1.832400 246.389999
109.500000 63.500000 -1.804100 252.139999
110.500000 63.500000 -1.762700 258.350006
111.500000 63.500000 -1.686700 264.649994
112.500000 63.500000 -1.662900 271.239990
113.500000 63.500000 -1.813500 278.040009
114.500000 63.500000 -1.972400 285.250000
115.500000 63.500000 -2.024100 292.339996
116.500000 63.500000 -1.944800 297.910004
117.500000 63.500000 -1.697000 301.619995
118.500000 63.500000 -1.518700 302.250000
119.500000 63.500000 -1.628200 300.670013
120.500000 63.500000 -1.796800 297.690002
121.500000 63.500000 -1.783400 293.799988
122.500000 63.500000 -1.713800 287.799988
123.500000 63.500000 -1.689300 279.179993
124.500000 63.500000 -1.695700 267.899994
125.500000 63.500000 -1.742000 253.889999
126.500000 63.500000 -1.722300 239.179993
127.500000 63.500000 -1.508700 224.479996
128.500000 63.500000 -1.280700 210.169998
129.500000 63.500000 -1.135000 197.449997
130.500000 63.500000 -1.060000 188.570007
131.500000 63.500000 -1.040000 183.520004
132.500000 63.500000 -1.101400 179.929993
133.500000 63.500000 -1.319100 176.520004
134.500000 63.500000 -1.576100 172.350006
-125.500000 62.500000 -0.570480 154.520004
-124.500000 62.500000 -0.868090 167.389999
-123.500000 62.500000 -1.158000 178.630005
-122.500000 62.500000 -1.440500 187.539993
-121.500000 62.500000 -1.577600 194.029999
-120.500000 62.500000 -1.459400 198.100006
-119.500000 62.500000 -1.277300 199.369995
-118.500000 62.500000 -1.143500 198.899994
-117.500000 62.500000 -0.998870 198.839996
-116.500000 62.500000 -1.035000 200.270004
-115.500000 62.500000 -1.026300 203.809998
-114.500000 62.500000 -0.989740 209.580002
-113.500000 62.500000 -0.964630 215.389999
-112.500000 62.500000 -1.471100 221.000000
-111.500000 62.500000 -2.017600 225.820007
-110.500000 62.500000 -2.004800 229.570007
-109.500000 62.500000 -1.979700 232.750000
-108.500000 62.500000 -1.441800 234.800003
-107.500000 62.500000 -0.973110 236.889999
-106.500000 62.500000 -0.943220 238.550003
-105.500000 62.500000 -0.998440 239.690002
-104.500000 62.500000 -1.011900 240.289993
-103.500000 62.500000 -1.035900 240.500000
-102.500000 62.500000 -1.041100 240.389999
-101.500000 62.500000 -1.055100 239.330002
-100.500000 62.500000 -1.029200 237.449997
-99.500000 62.500000 -1.042300 235.479996
-98.500000 62.500000 -1.054800 233.509995
-97.500000 62.500000 -1.115000 232.229996
-96.500000 62.500000 -1.275900 232.410004
-95.500000 62.500000 -1.383000 234.460007
-94.500000 62.500000 -1.145500 239.509995
-93.500000 62.500000 -0.905280 245.009995
-92.500000 62.500000 -0.971090 250.809998
-91.500000 62.500000 -1.105200 255.160004
-66.500000 62.500000 -1.182300 190.809998
-65.500000 62.500000 -1.177800 178.149994
12.500000 62.500000 -1.189200 187.610001
13.500000 62.500000 -1.294500 202.789993
14.500000 62.500000 -1.400400 213.339996
15.500000 62.500000 -1.666200 219.350006
16.500000 62.500000 -2.039200 222.649994
17.500000 62.500000 -2.360700 224.589996
18.500000 62.500000 -2.687100 225.229996
19.500000 62.500000 -2.901700 224.679993
20.500000 62.500000 -3.095200 222.309998
21.500000 62.500000 -2.733900 218.199997
22.500000 62.500000 -2.472900 214.020004
23.500000 62.500000 -2.590500 210.889999
24.500000 62.500000 -2.837700 209.429993
25.500000 62.500000 -2.928300 210.649994
26.500000 62.500000 -3.149300 213.710007
27.500000 62.500000 -3.171700 218.740005
28.500000 62.500000 -3.284200 225.919998
29.500000 62.500000 -2.899800 234.860001
30.500000 62.500000 -2.524900 244.660004
31.500000 62.500000 -1.999000 254.509995
32.500000 62.500000 -1.605500 263.750000
33.500000 62.500000 -1.496000 271.579987
34.500000 62.500000 -1.456000 276.000000
35.500000 62.500000 -1.366100 276.609985
36.500000 62.500000 -1.277700 273.519989
37.500000 62.500000 -1.450200 266.989990
38.500000 62.500000 -1.624800 257.040009
39.500000 62.500000 -1.657500 244.369995
40.500000 62.500000 -1.649600 231.910004
41.500000 62.500000 -1.497700 220.500000
42.500000 62.500000 -1.384200 212.229996
43.500000 62.500000 -1.572700 207.139999
44.500000 62.500000 -1.740400 204.979996
45.500000 62.500000 -1.744900 205.029999
46.500000 62.500000 -1.697100 205.429993
47.500000 62.500000 -1.630600 205.889999
48.500000 62.500000 -1.615400 207.309998
49.500000 62.500000 -1.639500 209.550003
50.500000 62.500000 -1.726500 211.820007
51.500000 62.500000 -1.632300 213.580002
76.500000 62.500000 -2.277500 167.899994
77.500000 62.500000 -2.519300 165.250000
78.500000 62.500000 -2.729800 161.110001
79.500000 62.500000 -2.733200 156.229996
80.500000 62.500000 -2.529100 152.139999
81.500000 62.500000 -2.066100 149.539993
82.500000 62.500000 -1.572700 149.000000
83.500000 62.500000 -1.423300 150.529999
84.500000 62.500000 -1.359600 153.139999
85.500000 62.500000 -1.408800 157.059998
86.500000 62.500000 -1.467800 163.779999
87.500000 62.500000 -1.636400 173.270004
88.500000 62.500000 -1.842200 183.740005
89.500000 62.500000 -2.143800 194.600006
90.500000 62.500000 -2.368700 206.029999
91.500000 62.500000 -2.250700 217.750000
92.500000 62.500000 -2.125900 228.119995
93.500000 62.500000 -2.011300 237.000000
94.500000 62.500000 -1.967700 244.990005
95.500000 62.500000 -1.958700 251.789993
96.500000 62.500000 -1.931100 257.109985
97.500000 62.500000 -1.809400 260.510010
98.500000 62.500000 -1.727500 262.119995
99.500000 62.500000 -1.730800 262.220001
100.500000 62.500000 -1.816700 261.429993
101.500000 62.500000 -1.866400 260.279999
102.500000 62.500000 -1.946800 259.350006
103.500000 62.500000 -1.945300 258.670013
104.500000 62.500000 -1.931700 257.890015
105.500000 62.500000 -1.818900 257.190002
106.500000 62.500000 -1.720100 257.470001
107.500000 62.500000 -1.716500 259.079987
108.500000 62.500000 -1.738100 262.529999
109.500000 62.500000 -1.654200 267.670013
110.500000 62.500000 -1.571500 273.299988
111.500000 62.500000 -1.519400 279.160004
112.500000 62.500000 -1.524400 284.760010
113.500000 62.500000 -1.646200 290.079987
114.500000 62.500000 -1.790700 295.929993
115.500000 62.500000 -1.936100 301.970001
116.500000 62.500000 -1.970600 305.350006
117.500000 62.500000 -1.503500 305.549988
118.500000 62.500000 -1.057100 303.040009
119.500000 62.500000 -1.306500 298.630005
120.500000 62.500000 -1.563900 293.570007
121.500000 62.500000 -1.571300 289.070007
122.500000 62.500000 -1.492100 284.350006
123.500000 62.500000 -1.476000 279.089996
124.500000 62.500000 -1.472900 271.140015
125.500000 62.500000 -1.547800 259.899994
126.500000 62.500000 -1.587200 247.580002
127.500000 62.500000 -1.555100 234.389999
128.500000 62.500000 -1.520300 222.110001
129.500000 62.500000 -1.458200 211.770004
130.500000 62.500000 -1.455700 205.520004
131.500000 62.500000 -1.454000 203.410004
132.500000 62.500000 -1.578000 202.570007
133.500000 62.500000 -1.664600 201.470001
134.500000 62.500000 -1.835100 197.080002
135.500000 62.500000 -2.129500 188.889999
136.500000 62.500000 -2.179200 178.960007
137.500000 62.500000 -1.181700 167.250000
138.500000 62.500000 -0.291910 153.639999
-124.500000 61.500000 -0.989420 157.710007
-123.500000 61.500000 -1.242100 172.809998
-122.500000 61.500000 -1.478300 184.699997
-121.500000 61.500000 -1.580400 192.899994
-120.500000 61.500000 -1.530100 197.289993
-119.500000 61.500000 -1.427800 197.539993
-118.500000 61.500000 -1.377800 195.029999
-117.500000 61.500000 -1.355000 192.589996
-116.500000 61.500000 -1.348500 191.660004
-115.500000 61.500000 -1.361200 193.419998
-114.500000 61.500000 -1.415200 198.289993
-113.500000 61.500000 -1.470900 204.539993
-112.500000 61.500000 -1.475100 211.960007
-111.500000 61.500000 -1.462000 219.639999
-110.500000 61.500000 -1.443100 226.850006
-109.500000 61.500000 -1.362600 233.100006
-108.500000 61.500000 -1.152100 237.520004
-107.500000 61.500000 -0.944530 240.979996
-106.500000 61.500000 -0.918340 243.339996
-105.500000 61.500000 -0.952240 245.009995
-104.500000 61.500000 -0.961040 246.199997
-103.500000 61.500000 -0.967100 247.029999
-102.500000 61.500000 -0.959780 247.470001
-101.500000 61.500000 -0.940630 247.089996
-100.500000 61.500000 -0.928820 245.990005
-99.500000 61.500000 -0.950300 244.860001
-98.500000 61.500000 -1.113800 243.679993
-97.500000 61.500000 -1.283100 242.479996
-96.500000 61.500000 -1.409000 241.970001
-95.500000 61.500000 -1.426400 242.470001
-94.500000 61.500000 -1.268100 245.720001
-93.500000 61.500000 -1.108800 250.380005
-92.500000 61.500000 -1.134700 256.690002
12.500000 61.500000 -1.104800 191.919998
13.500000 61.500000 -1.277900 210.899994
14.500000 61.500000 -1.480200 223.229996
15.500000 61.500000 -1.769900 229.169998
16.500000 61.500000 -2.086900 232.210007
17.500000 61.500000 -2.395300 234.130005
18.500000 61.500000 -2.618400 234.820007
19.500000 61.500000 -2.682600 234.279999
20.500000 61.500000 -2.643300 231.970001
21.500000 61.500000 -2.495100 227.960007
22.500000 61.500000 -2.387200 223.449997
23.500000 61.500000 -2.409900 219.619995
24.500000 61.500000 -2.463100 217.039993
25.500000 61.500000 -2.407300 216.910004
26.500000 61.500000 -2.368100 218.809998
27.500000 61.500000 -2.445600 222.940002
28.500000 61.500000 -2.519000 229.839996
29.500000 61.500000 -2.458100 238.910004
30.500000 61.500000 -2.296200 248.880005
31.500000 61.500000 -2.025500 258.799988
32.500000 61.500000 -1.790700 267.730011
33.500000 61.500000 -1.671200 275.029999
34.500000 61.500000 -1.604600 279.049988
35.500000 61.500000 -1.515100 279.609985
36.500000 61.500000 -1.450000 277.640015
37.500000 61.500000 -1.482500 273.179993
38.500000 61.500000 -1.542500 265.640015
39.500000 61.500000 -1.591300 255.080002
40.500000 61.500000 -1.601800 243.300003
41.500000 61.500000 -1.534700 230.960007
42.500000 61.500000 -1.516700 220.529999
43.500000 61.500000 -1.645900 212.520004
44.500000 61.500000 -1.771100 207.570007
45.500000 61.500000 -1.752500 205.160004
46.500000 61.500000 -1.669500 203.320007
47.500000 61.500000 -1.614600 201.660004
48.500000 61.500000 -1.606900 201.020004
49.500000 61.500000 -1.668100 201.410004
50.500000 61.500000 -1.732300 202.449997
51.500000 61.500000 -1.692500 203.779999
52.500000 61.500000 -1.648300 203.690002
53.500000 61.500000 -1.608000 201.779999
76.500000 61.500000 -2.344900 165.910004
77.500000 61.500000 -2.490300 161.210007
78.500000 61.500000 -2.626500 155.229996
79.500000 61.500000 -2.653100 148.880005
80.500000 61.500000 -2.486700 143.619995
81.500000 61.500000 -2.061200 140.160004
82.500000 61.500000 -1.636700 138.979996
83.500000 61.500000 -1.488300 140.130005
84.500000 61.500000 -1.479500 142.710007
85.500000 61.500000 -1.500100 146.949997
86.500000 61.500000 -1.534500 154.149994
87.500000 61.500000 -1.584800 164.240005
